name,fluence
GRB120612680,2.081949e-07
GRB120612687,3.725135e-06
GRB120616630,1.30736e-06
GRB120618128,3.306335e-07
GRB120618919,2.826458e-07
GRB120619884,8.773721e-07
GRB120624309,8.674147e-06
GRB120624933,7.953631e-07
GRB120625119,1.209172e-06
GRB120629565,7.686066e-07
GRB120701654,
GRB120702891,1.55325e-07
GRB120703417,2.098171e-07
GRB120703498,2.399133e-07
GRB120703726,7.4511e-07
GRB120707800,1.684726e-06
GRB120709883,6.584382e-07
GRB120710100,1.390254e-07
GRB120711115,3.349574e-06
GRB120711446,2.245451e-07
GRB120712571,2.15737e-07
GRB120713226,1.288625e-07
GRB120715066,2.100535e-07
GRB120716577,2.467466e-07
GRB120716712,2.382248e-07
GRB120719146,3.551571e-07
GRB120727354,
GRB120727681,5.618073e-07
GRB120728434,9.171731e-07
GRB120728934,2.529217e-07
GRB120729456,3.367363e-07
GRB120801920,5.303645e-07
GRB120805706,
GRB120806007,2.098431e-07
GRB120811014,5.639488e-06
GRB120811649,2.01458e-07
GRB120814201,2.295342e-06
GRB120814803,9.415604e-07
GRB120817057,2.13646e-07
GRB120817168,7.726547e-06
GRB120819048,2.540547e-07
GRB120820585,1.016908e-07
GRB120822628,7.959508e-07
GRB120824594,2.167834e-07
GRB120827216,7.950644e-07
GRB120830212,5.141512e-07
GRB120830297,3.517322e-06
GRB120830702,1.969251e-07
GRB120831901,3.396115e-06
GRB120905657,1.245396e-07
GRB120907017,2.261271e-07
GRB120908873,4.118737e-07
GRB120908938,2.058662e-07
GRB120909070,2.277232e-07
GRB120911298,1.29088e-07
GRB120913846,1.747938e-07
GRB120913997,3.356258e-07
GRB120914144,3.286113e-07
GRB120915000,1.825258e-06
GRB120915474,2.379261e-07
GRB120916085,9.993654e-07
GRB120916173,4.853671e-07
GRB120919052,4.492848e-07
GRB120919309,8.713047e-07
GRB120919816,1.05145e-07
GRB120920003,8.123591e-08
GRB120921877,4.542681e-07
GRB120922939,6.020757e-08
GRB120926335,4.07499e-07
GRB120926426,2.873708e-07
GRB120926753,1.984585e-07
GRB121004211,6.987071e-07
GRB121005030,1.796028e-07
GRB121005340,1.643913e-07
GRB121008424,2.232127e-07
GRB121011469,3.369034e-07
GRB121012724,2.933256e-06
GRB121014638,6.488876e-07
GRB121019233,2.675233e-07
GRB121023322,2.373802e-06
GRB121027038,2.415465e-07
GRB121028280,2.269066e-07
GRB121029350,5.12465e-07
GRB121031949,1.783759e-07
GRB121102064,1.020318e-06
GRB121104627,1.662645e-07
GRB121109338,3.679882e-07
GRB121112806,1.026918e-06
GRB121113544,3.462283e-07
GRB121116459,1.396139e-06
GRB121117018,1.824531e-07
GRB121118576,2.822568e-07
GRB121119579,1.438328e-07
GRB121122564,2.027605e-07
GRB121122870,2.552929e-07
GRB121122885,3.225299e-06
GRB121123421,1.821395e-07
GRB121123442,5.158873e-07
GRB121124606,7.549197e-07
GRB121125356,2.491752e-07
GRB121125469,2.408381e-07
GRB121127914,4.841902e-06
GRB121128212,4.068637e-07
GRB121202181,1.037764e-07
GRB121205507,
GRB121210081,1.839335e-07
GRB121211574,1.208035e-07
GRB121211695,1.681213e-07
GRB121216419,2.228809e-07
GRB121217313,1.566252e-07
GRB121220311,2.419687e-07
GRB121221916,1.699044e-07
GRB121223300,4.30351e-07
GRB121225417,7.922381e-07
GRB121229533,1.648114e-07
GRB121231445,1.08177e-07
GRB130104721,2.553725e-07
GRB130106829,1.372845e-07
GRB130106995,2.737816e-07
GRB130109206,2.11813e-07
GRB130112286,2.198999e-07
GRB130112353,1.278421e-06
GRB130114019,1.499057e-07
GRB130115716,2.528758e-07
GRB130116415,
GRB130117087,1.97839e-07
GRB130118482,1.793696e-07
GRB130121835,6.251103e-07
GRB130123843,
GRB130127299,1.264747e-07
GRB130127743,3.868438e-06
GRB130131511,3.576304e-07
GRB130204484,1.556167e-06
GRB130206482,3.775027e-07
GRB130206817,1.698676e-07
GRB130208684,1.718122e-07
GRB130209961,4.891206e-07
GRB130213905,1.15227e-07
GRB130214137,1.432945e-07
GRB130214800,3.11076e-07
GRB130215063,3.138521e-07
GRB130215649,4.98386e-07
GRB130216790,3.264781e-07
GRB130216927,5.558048e-07
GRB130217688,1.272223e-07
GRB130218261,4.06792e-07
GRB130219197,
GRB130219626,1.440702e-06
GRB130219775,8.031969e-07
GRB130220964,5.663511e-07
GRB130224370,1.455643e-07
GRB130228111,2.848354e-07
GRB130228212,1.069324e-06
GRB130304410,1.136857e-06
GRB130304658,2.292724e-07
GRB130305486,1.044417e-06
GRB130305526,1.638623e-07
GRB130306991,1.460224e-06
GRB130307126,3.734881e-06
GRB130307238,3.216101e-07
GRB130310840,2.098392e-06
GRB130314147,1.740965e-07
GRB130318456,9.734769e-08
GRB130320560,2.36383e-07
GRB130324042,1.270903e-07
GRB130325005,9.734687e-07
GRB130325203,8.096604e-07
GRB130327350,1.534197e-06
GRB130331566,6.752941e-07
GRB130403866,1.58148e-07
GRB130404428,2.091126e-07
GRB130404840,3.683371e-07
GRB130404877,8.45896e-07
GRB130406288,4.059247e-07
GRB130406334,2.13906e-07
GRB130406354,2.108598e-07
GRB130407800,1.376819e-07
GRB130408653,3.475573e-07
GRB130409960,3.539315e-07
GRB130416690,
GRB130416770,2.960877e-06
GRB130418844,1.068217e-07
GRB130420313,1.881138e-07
GRB130420343,2.067331e-07
GRB130420422,4.278586e-07
GRB130420539,1.045278e-07
GRB130425327,9.962179e-07
GRB130427324,5.868698e-06
GRB130502327,1.900198e-06
GRB130502743,2.367385e-07
GRB130503214,1.313802e-06
GRB130504314,1.187763e-05
GRB130504978,1.269736e-06
GRB130505955,5.766798e-07
GRB130507545,2.518421e-07
GRB130509078,3.699465e-07
GRB130509839,7.604148e-08
GRB130510877,1.491571e-07
GRB130514560,3.457954e-07
GRB130515056,4.222516e-06
GRB130515430,8.663185e-08
GRB130515755,1.747032e-07
GRB130517781,4.547181e-07
GRB130518551,9.894873e-07
GRB130518580,1.171923e-06
GRB130522510,2.070089e-07
GRB130523095,2.94885e-07
GRB130523198,3.160788e-07
GRB130527627,3.784384e-07
GRB130528503,1.171401e-07
GRB130528695,1.60534e-07
GRB130530719,1.966652e-07
GRB130604033,4.938379e-07
GRB130606316,3.069066e-07
GRB130606497,2.515427e-06
GRB130609129,1.160097e-07
GRB130609902,1.02272e-06
GRB130610133,1.602353e-07
GRB130611538,1.242636e-07
GRB130612141,1.64335e-07
GRB130612456,5.471654e-07
GRB130614997,5.601047e-07
GRB130615398,3.122726e-07
GRB130617564,1.233314e-06
GRB130620498,1.540558e-07
GRB130622615,4.606801e-07
GRB130623130,2.192891e-07
GRB130623396,1.419783e-07
GRB130623488,1.007198e-07
GRB130623699,2.301492e-07
GRB130623790,2.841867e-07
GRB130624093,2.122506e-07
GRB130626452,1.290816e-06
GRB130626596,1.645815e-07
GRB130627372,1.093079e-07
GRB130628531,3.541952e-07
GRB130628860,3.748105e-06
GRB130630272,9.992673e-07
GRB130701060,1.126733e-06
GRB130701761,3.573053e-06
GRB130702004,9.373631e-08
GRB130702951,1.523374e-07
GRB130704560,2.225385e-06
GRB130705398,9.45508e-07
GRB130706900,1.851433e-06
GRB130707505,
GRB130708488,1.886758e-07
GRB130715906,7.383676e-07
GRB130716352,1.115085e-07
GRB130716442,1.30815e-06
GRB130717734,1.461775e-07
GRB130720116,4.531021e-07
GRB130720582,3.922258e-07
GRB130722021,
GRB130722990,2.362549e-07
GRB130723092,1.620212e-07
GRB130725527,7.144017e-07
GRB130727698,5.082459e-07
GRB130730243,1.014269e-07
GRB130802730,1.444886e-06
GRB130803419,3.003559e-07
GRB130804023,3.49213e-06
GRB130808253,1.272295e-06
GRB130811186,1.785405e-07
GRB130813791,1.250787e-07
GRB130815420,3.519285e-07
GRB130815660,6.997412e-07
GRB130816074,1.262515e-07
GRB130818941,3.403516e-07
GRB130819394,1.206352e-07
GRB130821674,8.168397e-07
GRB130828306,5.483206e-07
GRB130828808,6.099428e-07
GRB130829672,5.137886e-07
GRB130830864,
GRB130830921,2.492847e-07
GRB130831058,8.778422e-08
GRB130903033,9.403652e-08
GRB130905377,4.032286e-07
GRB130906222,1.16591e-07
GRB130906435,2.752932e-07
GRB130907760,2.818737e-07
GRB130908677,1.667586e-07
GRB130909817,8.940629e-08
GRB130912358,2.599485e-06
GRB130919173,7.105522e-07
GRB130919352,2.754492e-07
GRB130919985,3.576799e-07
GRB130924255,1.468023e-07
GRB130924910,4.776385e-07
GRB130925164,1.103226e-07
GRB130925173,3.292617e-07
GRB130925546,1.947518e-07
GRB130928537,2.459721e-07
GRB130929375,1.791004e-07
GRB131002288,2.132932e-07
GRB131004904,5.759253e-07
GRB131006367,1.1222e-06
GRB131006840,2.017807e-07
GRB131008858,4.078151e-07
GRB131011741,2.839018e-07
GRB131014215,9.283642e-06
GRB131014513,2.273058e-07
GRB131018673,9.035584e-08
GRB131020113,2.561975e-07
GRB131021352,2.94601e-07
GRB131024900,2.597452e-07
GRB131028076,4.951692e-06
GRB131028096,1.331863e-07
GRB131029973,3.120454e-07
GRB131029990,1.286999e-07
GRB131030653,1.106831e-07
GRB131030791,2.360787e-07
GRB131031482,3.973178e-07
GRB131102622,1.346136e-07
GRB131105087,3.252349e-07
GRB131108024,2.769531e-07
GRB131108862,1.419921e-06
GRB131110373,1.19666e-07
GRB131113483,2.798654e-07
GRB131117766,1.860456e-07
GRB131118958,1.022414e-06
GRB131119781,1.016595e-07
GRB131122490,1.060089e-06
GRB131123543,3.264532e-07
GRB131125689,2.719969e-07
GRB131126163,8.624679e-06
GRB131127480,1.091672e-07
GRB131127592,1.087242e-06
GRB131127696,1.349445e-07
GRB131128629,4.893039e-07
GRB131202633,1.450027e-07
GRB131202906,2.189049e-07
GRB131204937,1.981424e-07
GRB131209547,5.578086e-07
GRB131209963,4.01769e-07
GRB131211510,1.401246e-07
GRB131212814,1.116624e-07
GRB131214705,6.136734e-07
GRB131215298,6.193058e-07
GRB131216081,6.471533e-07
GRB131217108,2.748485e-06
GRB131217183,4.227606e-07
GRB131217506,2.4339e-07
GRB131229277,1.493582e-06
GRB131230529,2.807297e-07
GRB131230808,9.590745e-08
GRB131231198,2.042497e-06
GRB140102887,1.647347e-06
GRB140104731,2.458234e-07
GRB140105065,1.384341e-06
GRB140105748,1.06003e-06
GRB140106345,1.686585e-07
GRB140108721,5.137765e-07
GRB140109771,9.189649e-07
GRB140109877,
GRB140110263,7.476987e-07
GRB140110411,
GRB140110814,2.405901e-07
GRB140112060,2.079343e-07
GRB140113183,1.041201e-07
GRB140113624,1.193829e-07
GRB140115863,3.758997e-07
GRB140115899,2.437236e-07
GRB140118064,1.086866e-07
GRB140122597,1.872776e-07
GRB140124527,2.966674e-07
GRB140126815,1.261746e-07
GRB140129499,1.353997e-06
GRB140204547,1.26498e-07
GRB140206275,7.156444e-07
GRB140206304,7.715499e-07
GRB140209313,3.447024e-06
GRB140211091,1.548848e-07
GRB140213807,6.330583e-07
GRB140216331,3.52479e-07
GRB140217043,1.119383e-07
GRB140218427,1.124314e-07
GRB140219319,5.104817e-07
GRB140219824,1.571051e-07
GRB140223495,3.642451e-07
GRB140224382,6.551455e-07
GRB140224788,1.874332e-07
GRB140227738,2.487125e-07
GRB140302342,4.203592e-07
GRB140304557,1.449365e-07
GRB140304849,1.565804e-07
GRB140306146,7.414502e-07
GRB140308710,4.81854e-07
GRB140311453,1.314842e-07
GRB140311618,3.140325e-07
GRB140311885,1.512879e-07
GRB140319964,1.806174e-07
GRB140320092,1.74866e-07
GRB140322424,1.412639e-07
GRB140323433,2.699942e-07
GRB140327065,1.878585e-07
GRB140328560,1.19124e-07
GRB140329272,2.096207e-06
GRB140329295,3.961103e-06
GRB140330180,2.713241e-07
GRB140402007,2.580666e-06
GRB140404030,8.778561e-08
GRB140404171,2.762237e-07
GRB140404900,2.12518e-07
GRB140405033,1.584972e-07
GRB140406120,1.479485e-07
GRB140406144,1.011162e-07
GRB140408553,3.323699e-07
GRB140414693,2.583372e-07
GRB140416060,1.392986e-06
GRB140422194,1.217962e-07
GRB140423356,2.47586e-07
GRB140426515,1.623424e-07
GRB140427702,1.48951e-07
GRB140428906,5.079357e-06
GRB140429975,1.127619e-07
GRB140430716,5.202741e-07
GRB140501139,1.207148e-06
GRB140501497,3.662482e-07
GRB140502354,2.00273e-07
GRB140506880,5.04277e-07
GRB140508128,1.0492e-06
GRB140508179,2.94444e-07
GRB140508629,3.281434e-07
GRB140511095,1.41495e-06
GRB140511995,2.334252e-07
GRB140512814,5.075341e-07
GRB140513724,2.010219e-07
GRB140516700,1.27877e-07
GRB140516765,3.594563e-07
GRB140517813,2.818958e-07
GRB140518709,1.455919e-06
GRB140519043,1.300058e-07
GRB140521184,1.338087e-07
GRB140521732,2.780311e-07
GRB140523129,1.845989e-06
GRB140526449,1.097449e-07
GRB140526571,8.884116e-07
GRB140528837,9.748082e-07
GRB140603476,2.08808e-07
GRB140605377,2.649513e-06
GRB140606133,6.723693e-07
GRB140608153,1.897001e-07
GRB140608713,6.293529e-07
GRB140610487,1.002767e-06
GRB140610548,5.428762e-07
GRB140610689,1.61522e-07
GRB140612294,1.362612e-07
GRB140616165,
GRB140619475,1.877714e-06
GRB140619490,2.076619e-06
GRB140620219,2.750887e-07
GRB140621827,1.392755e-06
GRB140623224,1.135913e-07
GRB140624423,2.508034e-06
GRB140626843,7.738581e-07
GRB140627401,1.433262e-07
GRB140628626,1.135065e-07
GRB140628704,2.007208e-07
GRB140630505,2.296123e-07
GRB140701567,2.62739e-07
GRB140701833,3.33113e-07
GRB140703026,1.639087e-07
GRB140705539,1.191537e-07
GRB140706815,1.089747e-07
GRB140709051,2.430997e-07
GRB140709637,1.100693e-07
GRB140710537,1.027569e-06
GRB140710901,1.395097e-07
GRB140711691,
GRB140712706,1.478403e-07
GRB140712973,3.255946e-07
GRB140713780,1.989286e-07
GRB140714268,2.897822e-07
GRB140715231,3.204986e-07
GRB140716306,2.342522e-07
GRB140716436,4.822844e-07
GRB140717827,1.143168e-07
GRB140720158,1.517453e-06
GRB140720280,2.689026e-07
GRB140721336,4.26724e-07
GRB140723067,4.173276e-07
GRB140723499,3.703985e-07
GRB140724533,7.035651e-07
GRB140725583,2.021169e-07
GRB140727748,1.382132e-07
GRB140729026,8.151401e-07
GRB140801792,9.071813e-07
GRB140807500,3.933989e-06
GRB140808038,4.514087e-07
GRB140809133,2.958327e-07
GRB140810782,1.450531e-06
GRB140817229,2.476665e-07
GRB140817293,4.918394e-07
GRB140818229,5.539709e-07
GRB140818781,1.642036e-07
GRB140819160,1.145711e-07
GRB140821997,1.259067e-06
GRB140824548,4.858298e-07
GRB140824606,3.20105e-07
GRB140825328,1.97888e-07
GRB140825980,1.776898e-07
GRB140827763,6.844688e-07
GRB140828288,1.768016e-07
GRB140829880,2.422357e-07
GRB140831215,
GRB140831374,5.163403e-07
GRB140901262,1.494042e-07
GRB140901821,1.629377e-05
GRB140905454,2.727348e-07
GRB140906175,1.675327e-07
GRB140906429,4.847827e-07
GRB140907429,1.188735e-07
GRB140907672,2.034436e-07
GRB140911012,3.910716e-07
GRB140912664,2.528214e-07
GRB140916234,1.906279e-07
GRB140917512,6.089414e-07
GRB140918379,9.515386e-08
GRB140919636,1.393179e-07
GRB140928100,3.323182e-07
GRB140928437,1.054332e-06
GRB140929677,7.054821e-08
GRB140930134,5.040239e-07
GRB141003564,2.8185e-07
GRB141003788,3.042389e-07
GRB141004150,3.520375e-07
GRB141004973,4.087297e-07
GRB141005217,5.137952e-07
GRB141005535,1.570901e-07
GRB141011282,5.416778e-06
GRB141011467,6.53681e-07
GRB141012773,5.083238e-07
GRB141013803,2.101998e-07
GRB141016897,2.193077e-07
GRB141020439,
GRB141022061,1.441318e-07
GRB141022087,8.805819e-06
GRB141026742,2.22486e-07
GRB141028455,8.69323e-07
GRB141029134,3.878586e-07
GRB141030746,1.878651e-07
GRB141031257,1.325256e-07
GRB141031304,2.812929e-07
GRB141031998,1.136619e-06
GRB141102112,1.535884e-06
GRB141102536,2.10488e-06
GRB141102779,1.330198e-07
GRB141105358,1.561977e-07
GRB141105406,1.74907e-06
GRB141109447,2.490799e-07
GRB141110232,1.584336e-07
GRB141111435,8.834787e-07
GRB141112539,1.590175e-07
GRB141112828,1.133427e-07
GRB141113346,8.07002e-07
GRB141114687,1.556354e-07
GRB141118678,5.786813e-07
GRB141121414,2.11488e-07
GRB141122087,1.940155e-06
GRB141122875,9.925306e-08
GRB141122956,1.435981e-07
GRB141124277,9.554465e-07
GRB141126233,6.268902e-07
GRB141128962,1.071938e-06
GRB141202470,3.156374e-06
GRB141205018,2.471334e-07
GRB141205337,1.297032e-06
GRB141205763,4.503882e-07
GRB141206254,1.750222e-07
GRB141207800,1.436675e-06
GRB141208038,1.5564e-07
GRB141208632,8.441308e-07
GRB141209131,2.629673e-07
GRB141213300,8.74242e-07
GRB141215560,2.007568e-06
GRB141220252,6.042772e-07
GRB141221338,2.806296e-07
GRB141221897,2.54008e-07
GRB141222298,1.817305e-06
GRB141222691,5.579162e-07
GRB141223240,1.336394e-07
GRB141225959,2.518111e-07
GRB141226880,1.386609e-07
GRB141229492,5.118892e-07
GRB141229911,1.08616e-07
GRB141230142,3.563306e-07
GRB141230834,1.144717e-07
GRB141230871,1.335766e-06
GRB150101270,1.121781e-06
GRB150101641,8.31359e-07
GRB150105257,3.729265e-07
GRB150106921,1.970041e-07
GRB150110433,1.666238e-07
GRB150110923,1.676807e-07
GRB150118409,2.325851e-06
GRB150118927,3.724721e-06
GRB150120123,5.224112e-07
GRB150120685,5.050247e-07
GRB150122960,2.68467e-07
GRB150126868,3.818742e-07
GRB150127398,6.991578e-07
GRB150127589,7.831624e-07
GRB150127935,1.291735e-07
GRB150128624,1.991559e-06
GRB150128791,
GRB150131335,2.566721e-07
GRB150131951,2.920172e-07
GRB150201040,
GRB150201574,1.710004e-06
GRB150201590,
GRB150202999,6.528014e-07
GRB150203173,9.666289e-08
GRB150203545,1.610841e-07
GRB150204272,2.333249e-07
GRB150206285,2.030092e-07
GRB150206407,1.898885e-07
GRB150208573,
GRB150208929,9.694548e-07
GRB150210935,9.604931e-07
GRB150211239,1.457661e-07
GRB150213001,2.14229e-06
GRB150214293,1.470248e-06
GRB150215026,
GRB150216415,7.805563e-08
GRB150219522,2.994024e-07
GRB150220598,4.047844e-07
GRB150222450,7.183799e-07
GRB150222832,1.025786e-07
GRB150226223,
GRB150226545,1.7847e-07
GRB150226948,2.265601e-07
GRB150227702,1.294973e-07
GRB150228845,1.467526e-06
GRB150228981,3.155792e-07
GRB150301045,1.191277e-06
GRB150301818,3.300062e-07
GRB150303516,1.636458e-07
GRB150305724,2.761973e-07
GRB150306993,1.124015e-06
GRB150309958,7.004814e-07
GRB150312403,1.267133e-06
GRB150313657,1.799298e-07
GRB150314205,4.609162e-06
GRB150316400,4.424544e-07
GRB150318521,9.909355e-08
GRB150319271,7.745824e-07
GRB150320462,8.570222e-06
GRB150322066,6.0261e-07
GRB150323395,3.409379e-07
GRB150323712,7.498368e-08
GRB150324164,1.230924e-06
GRB150324319,3.849397e-07
GRB150325696,1.663659e-06
GRB150326521,2.935237e-07
GRB150326542,1.10371e-07
GRB150329288,1.932262e-07
GRB150330828,1.441066e-06
GRB150403913,1.615666e-06
GRB150404733,1.773393e-07
GRB150411026,1.983604e-07
GRB150412507,4.815436e-07
GRB150412931,1.442575e-06
GRB150415029,1.660079e-07
GRB150416773,3.918519e-07
GRB150418819,1.175059e-07
GRB150422294,8.512427e-08
GRB150422703,6.316004e-07
GRB150423285,1.980537e-07
GRB150424403,1.163016e-07
GRB150425617,3.376536e-07
GRB150426594,5.070586e-07
GRB150428305,8.370091e-08
GRB150430015,5.715739e-07
GRB150501017,1.920648e-07
GRB150502435,2.187796e-07
GRB150506398,4.393107e-07
GRB150506630,2.377466e-06
GRB150506972,1.326642e-06
GRB150507026,5.10431e-07
GRB150508945,1.117007e-07
GRB150510139,1.647749e-06
GRB150511362,2.077589e-07
GRB150512432,1.939229e-07
GRB150513856,1.900641e-07
GRB150514774,4.079973e-07
GRB150520893,9.805944e-08
GRB150522433,1.942269e-07
GRB150522944,5.932406e-07
GRB150523396,9.772675e-07
GRB150523690,2.506213e-07
GRB150527283,2.530577e-07
GRB150527662,1.70316e-07
GRB150528656,3.429695e-07
GRB150530488,4.201826e-07
GRB150601904,6.422747e-07
GRB150602840,4.043367e-07
GRB150603105,1.050355e-07
GRB150603823,1.737601e-07
GRB150604284,2.436946e-07
GRB150604434,2.244037e-06
GRB150605782,1.263631e-06
GRB150607330,3.669492e-07
GRB150609316,1.240235e-06
GRB150612702,3.362104e-07
GRB150613420,1.048409e-07
GRB150613995,2.003671e-07
GRB150614073,3.595345e-07
GRB150618674,5.234425e-07
GRB150619287,3.167109e-07
GRB150622393,4.793521e-07
GRB150627183,1.729759e-06
GRB150628767,1.206456e-06
GRB150629564,1.481604e-06
GRB150630223,7.239651e-07
GRB150630958,3.707095e-07
GRB150702998,7.553978e-07
GRB150703149,1.235207e-07
GRB150703259,2.453863e-07
GRB150705009,2.410527e-07
GRB150705588,7.008674e-07
GRB150707124,3.083789e-07
GRB150708339,1.955758e-07
GRB150710646,7.33823e-08
GRB150711766,1.232095e-07
GRB150712846,1.815529e-07
GRB150715136,9.739665e-07
GRB150716552,2.070267e-07
GRB150717795,2.792345e-07
GRB150718656,1.726386e-07
GRB150721242,3.401705e-07
GRB150721431,9.162872e-07
GRB150721732,2.053927e-07
GRB150723608,1.335184e-07
GRB150724398,1.527059e-07
GRB150724782,8.176387e-07
GRB150726877,2.673669e-07
GRB150727793,1.995662e-07
GRB150728151,1.053901e-06
GRB150729517,5.781237e-07
GRB150802127,3.017348e-07
GRB150802207,1.501145e-07
GRB150804806,1.546089e-07
GRB150805445,1.95866e-07
GRB150805746,4.180391e-07
GRB150806348,1.63315e-07
GRB150809516,1.964479e-07
GRB150810485,4.429366e-06
GRB150811849,6.523521e-06
GRB150815604,1.550491e-07
GRB150817087,2.905488e-07
GRB150817251,4.407085e-07
GRB150819440,7.818936e-06
GRB150820880,1.957522e-07
GRB150821406,5.238389e-07
GRB150822178,2.348194e-07
GRB150824079,1.250243e-06
GRB150824125,1.585155e-07
GRB150826557,1.510394e-07
GRB150827785,2.186771e-07
GRB150828333,2.937018e-07
GRB150828901,2.460751e-07
GRB150830128,1.271505e-07
GRB150831930,2.436937e-07
GRB150901924,1.081146e-06
GRB150902733,2.670728e-06
GRB150904479,2.038289e-07
GRB150906944,2.704371e-06
GRB150908408,1.543185e-07
GRB150911315,1.998485e-07
GRB150911588,1.895774e-07
GRB150912443,1.979692e-07
GRB150912600,1.297274e-06
GRB150913161,5.202151e-07
GRB150917148,
GRB150919606,2.828896e-07
GRB150922234,3.796745e-06
GRB150922718,2.108218e-07
GRB150922883,3.193569e-07
GRB150923297,1.17603e-06
GRB150923429,1.293908e-06
GRB150923864,8.202506e-07
GRB150923995,2.805535e-07
GRB150928359,1.605758e-07
GRB151001348,2.273179e-07
GRB151001628,2.507098e-07
GRB151003729,3.055694e-07
GRB151006413,2.95064e-07
GRB151009949,1.863636e-07
GRB151011136,2.711119e-07
GRB151014592,1.173528e-07
GRB151021791,1.259378e-06
GRB151022577,1.126393e-06
GRB151023104,1.504165e-07
GRB151024179,2.071052e-07
GRB151026169,2.415176e-07
GRB151026523,1.93416e-07
GRB151027166,3.462271e-07
GRB151030999,7.282623e-07
GRB151107851,4.664432e-07
GRB151111356,9.580288e-08
GRB151114645,1.301567e-07
GRB151117442,2.641523e-07
GRB151118554,1.585481e-07
GRB151120349,3.669462e-07
GRB151122709,1.347866e-07
GRB151126293,1.446147e-07
GRB151129333,1.874572e-07
GRB151130160,1.934743e-07
GRB151202565,2.193666e-06
GRB151205657,2.237326e-07
GRB151210041,1.172499e-07
GRB151211672,1.796692e-07
GRB151212030,1.777679e-07
GRB151212064,6.297519e-07
GRB151218857,2.467611e-07
GRB151219567,1.846862e-07
GRB151222340,3.901641e-06
GRB151227072,7.907201e-07
GRB151227218,1.160083e-06
GRB151228129,4.374826e-06
GRB151228949,1.338734e-07
GRB151229285,3.294952e-07
GRB151229486,1.155908e-06
GRB151231443,2.486714e-06
GRB151231568,2.146361e-06
GRB160101030,1.573676e-06
GRB160101215,3.198548e-07
GRB160102500,1.930251e-07
GRB160102936,2.110137e-07
GRB160104475,1.621056e-07
GRB160104918,1.043756e-07
GRB160106948,1.063155e-06
GRB160107931,2.834913e-07
GRB160111115,2.154382e-07
GRB160113398,7.409379e-07
GRB160118060,7.057659e-07
GRB160119072,2.442832e-07
GRB160123095,1.327185e-07
GRB160125368,1.810696e-07
GRB160131116,1.449697e-07
GRB160131174,1.817787e-07
GRB160201883,5.408904e-07
GRB160206430,3.678255e-07
GRB160211119,5.881244e-07
GRB160215773,8.641131e-07
GRB160216801,7.871182e-07
GRB160218711,1.316811e-07
GRB160219289,3.626333e-07
GRB160219673,1.666954e-07
GRB160220059,1.365106e-07
GRB160220868,1.708886e-07
GRB160221993,1.704822e-07
GRB160222070,9.915715e-08
GRB160223072,2.856686e-07
GRB160223416,4.15461e-07
GRB160223670,2.794855e-07
GRB160224911,7.552158e-07
GRB160225720,1.259578e-07
GRB160225809,3.97199e-07
GRB160226913,1.364536e-07
GRB160227831,1.12892e-06
GRB160228034,1.098468e-07
GRB160301215,2.517419e-07
GRB160303201,3.926257e-07
GRB160303971,1.154806e-07
GRB160308709,3.004516e-07
GRB160310016,2.608398e-07
GRB160310291,1.866116e-07
GRB160314473,8.748266e-07
GRB160314929,2.639508e-07
GRB160315739,1.415057e-07
GRB160316139,1.30292e-07
GRB160316573,5.857356e-07
GRB160317385,8.206942e-07
GRB160318342,1.796296e-07
GRB160323293,1.575845e-07
GRB160325291,6.250174e-07
GRB160326062,2.243371e-07
GRB160330827,2.841329e-07
GRB160401065,3.443294e-07
GRB160406023,1.167019e-07
GRB160406503,3.01957e-06
GRB160406570,1.62648e-07
GRB160407673,3.826016e-07
GRB160408268,3.346846e-06
GRB160411062,8.282623e-07
GRB160416022,1.419314e-07
GRB160419637,3.946805e-07
GRB160421137,1.16644e-06
GRB160422499,2.760907e-06
GRB160423066,1.657903e-07
GRB160424492,3.495705e-07
GRB160428412,1.073231e-06
GRB160503567,1.186949e-07
GRB160508290,1.893498e-07
GRB160509374,1.192085e-06
GRB160512199,2.394357e-07
GRB160512536,1.127854e-07
GRB160513553,
GRB160513962,1.23813e-07
GRB160515819,1.580462e-07
GRB160516237,
GRB160518039,2.933517e-07
GRB160518985,1.336251e-07
GRB160519012,8.502163e-08
GRB160519060,1.610154e-07
GRB160519677,1.291676e-07
GRB160521385,1.902351e-06
GRB160521839,2.161364e-07
GRB160522445,1.703613e-07
GRB160523919,1.315793e-07
GRB160527080,1.969876e-07
GRB160528276,2.719203e-07
GRB160530667,2.751794e-06
GRB160603719,1.185448e-06
GRB160605847,4.564721e-07
GRB160609690,
GRB160609941,1.900577e-07
GRB160612842,3.523349e-06
GRB160621497,1.351526e-07
GRB160623209,1.882087e-07
GRB160624477,1.019384e-06
GRB160625230,2.61132e-07
GRB160625240,1.559394e-07
GRB160625945,1.626675e-06
GRB160628136,3.934883e-07
GRB160628579,2.359276e-07
GRB160629930,3.14075e-07
GRB160709370,2.501297e-07
GRB160709826,
GRB160710233,1.519879e-07
GRB160711968,1.395253e-07
GRB160714097,8.619411e-07
GRB160716144,1.218532e-07
GRB160717813,2.812092e-07
GRB160718975,2.804191e-07
GRB160720275,2.630455e-07
GRB160720767,9.956492e-07
GRB160721806,4.842684e-07
GRB160724444,5.86224e-07
GRB160726065,2.096282e-06
GRB160727971,1.62448e-07
GRB160728337,1.456034e-07
GRB160731024,1.435109e-07
